date,species,temp,sex,mass,id,age,site
9/8/21,MYLU,NA,F,7.95,P_989.001040544945,J,MAOC
9/8/21,MYLU,NA,M,9.2,P_989.001040545002,A,MAOC
9/8/21,MYLU,NA,M,7.67,P_989.001040544949,A,MAOC
9/8/21,MYLU,NA,F,7.7,P_989.001040544944,J,MAOC
9/8/21,MYLU,NA,M,6.67,P_989.001040545035,J,MAOC
9/8/21,MYLU,NA,M,8.1,P_989.001040545007,A,MAOC
9/8/21,MYLU,NA,M,8.1,P_989.001034179315,A,MAOC
9/8/21,MYLU,NA,M,7.34,P_989.001040545032,J,MAOC
9/8/21,MYLU,NA,M,8.3,P_989.001040545016,A,MAOC
9/8/21,MYLU,NA,M,6.48,P_989.001040544957,J,MAOC
9/8/21,MYLU,NA,M,7.4,P_989.001040545021,A,MAOC
9/8/21,MYLU,NA,M,6.81,P_989.001034179371,A,MAOC
9/8/21,MYLU,NA,M,8.1,P_989.001034179248,A,MAOC
9/8/21,MYLU,NA,M,8,P_989.001034179343,A,MAOC
9/8/21,MYLU,NA,M,7.15,P_989.001040544939,J,MAOC
9/8/21,MYLU,NA,M,7.8,P_989.001034179262,J,MAOC
9/8/21,MYLU,NA,F,7.58,P_989.001034179240,J,MAOC
9/8/21,MYLU,NA,M,7.05,P_989.001040545017,J,MAOC
9/8/21,MYLU,NA,M,6.9,P_989.001034179350,J,MAOC
9/8/21,MYLU,NA,M,7.17,P_989.001034179256,A,MAOC
9/8/21,MYLU,NA,F,7.5,P_989.001040545033,J,MAOC
9/8/21,MYLU,NA,M,7.63,P_989.001034179208,A,MAOC
9/8/21,MYLU,NA,F,8.7,P_989.001034179267,J,MAOC
9/8/21,MYLU,NA,M,7.78,P_989.001034179385,A,MAOC
9/8/21,MYLU,NA,M,7.7,P_989.001034179241,A,MAOC
9/8/21,MYLU,NA,F,9.3,P_989.001034179261,J,MAOC
9/8/21,MYLU,NA,F,7.26,P_989.001040544997,J,MAOC
9/8/21,MYLU,NA,M,9.4,P_989.001034179326,A,MAOC
9/8/21,MYLU,NA,M,7.36,P_989.001034179374,A,MAOC
9/8/21,MYLU,NA,M,6.8,P_989.001040544963,J,MAOC
9/8/21,MYLU,NA,F,8.62,P_989.001040545023,A,MAOC
9/8/21,MYLU,NA,M,7.7,P_989.001034179346,A,MAOC
9/8/21,MYLU,NA,M,7.2,P_989.001038203850,A,MAOC
9/8/21,MYLU,NA,M,8.5,P_989.001038203851,A,MAOC
9/8/21,MYLU,NA,M,8.3,P_989.001034179336,A,MAOC
9/8/21,MYLU,NA,M,9.7,P_989.001038203835,A,MAOC
9/8/21,MYLU,NA,M,6.5,P_989.001034179389,A,MAOC
9/8/21,MYLU,NA,M,9.19,P_989.001038203908,A,MAOC
9/8/21,MYLU,NA,M,9.2,P_989.001038203871,J,MAOC
9/8/21,MYLU,NA,M,7.76,P_989.001038203825,J,MAOC
9/8/21,MYLU,NA,M,8.1,P_989.001038203840,A,MAOC
9/8/21,MYLU,NA,M,8.3,P_989.001038203832,A,MAOC
9/8/21,MYLU,NA,M,7,P_989.001038203872,A,MAOC
9/8/21,MYLU,NA,M,7.77,P_989.001034179344,A,MAOC
9/8/21,MYLU,NA,M,9.48,P_989.001038203881,A,MAOC
9/8/21,MYLU,NA,M,6.94,P_989.001038203867,J,MAOC
9/8/21,MYLU,NA,M,7.2,P_989.001038203842,J,MAOC
9/8/21,MYLU,NA,M,9.58,P_989.001038203957,A,MAOC
9/8/21,MYLU,NA,F,6.8,P_989.001034179304,J,MAOC
9/8/21,MYLU,NA,M,11.12,P_989.001034179323,J,MAOC
9/8/21,MYLU,NA,M,7,P_989.001038204016,J,MAOC
9/8/21,MYLU,NA,F,7.94,P_989.001034179340,A,MAOC
9/8/21,MYLU,NA,,NA,P_989.001040545022,,MAOC
9/9/21,MYLU,NA,M,11.24,P_989.001038204088,A,BAIT
9/9/21,MYLU,NA,M,8.6,P_989.001038204048,A,BAIT
9/9/21,MYLU,NA,F,12.41,P_989.001040545209,A,BAIT
9/9/21,MYLU,NA,F,8.19,P_989.001040545186,J,BAIT
9/9/21,MYLU,NA,F,11.47,P_989.001040545217,J,BAIT
9/9/21,MYLU,NA,M,8.5,P_989.001038204083,A,BAIT
9/9/21,MYLU,NA,F,6.36,P_989.001040545227,J,BAIT
9/9/21,MYLU,NA,M,7.53,P_989.001040545232,J,BAIT
9/9/21,MYLU,NA,F,8.81,P_989.001040545191,J,BAIT
9/9/21,MYLU,NA,M,6.7,P_989.001040545208,A,BAIT
9/9/21,MYLU,NA,M,11.5,P_989.001040545320,A,BAIT
9/9/21,MYLU,NA,M,9.35,P_989.001040545174,J,BAIT
9/9/21,MYLU,NA,M,8.8,P_989.001034179341,J,BAIT
9/9/21,MYLU,NA,M,7.42,P_989.001034179390,J,BAIT
9/9/21,MYLU,NA,M,7.21,P_989.001038203953,J,BAIT
9/9/21,MYLU,NA,M,10,P_989.001034179392,J,BAIT
9/9/21,MYLU,NA,M,10.83,P_989.001034179383,A,BAIT
9/9/21,MYLU,NA,F,11.4,P_989.001038203975,J,BAIT
9/9/21,MYLU,NA,M,10,P_989.001034179332,A,BAIT
9/9/21,MYLU,NA,F,9.1,P_989.001038203987,J,BAIT
9/9/21,MYLU,NA,M,9.33,P_989.001034179325,J,BAIT
9/9/21,MYLU,NA,M,8.85,P_989.001034179314,A,BAIT
9/9/21,MYLU,NA,M,9.4,P_989.001034179296,J,BAIT
9/9/21,MYLU,NA,M,8.4,P_989.001038204018,A,BAIT
9/9/21,MYLU,NA,M,8.77,P_989.001034179365,A,BAIT
9/9/21,MYLU,NA,F,11.52,P_989.001038203989,A,BAIT
9/9/21,MYLU,NA,M,8.19,P_989.001034179353,J,BAIT
9/9/21,MYLU,NA,M,8.97,P_989.001038204015,A,BAIT
9/9/21,MYLU,NA,M,8.81,P_989.001034179333,A,BAIT
9/9/21,MYLU,NA,M,9.43,P_989.001034179355,J,BAIT
9/9/21,MYLU,NA,M,10.12,P_989.001034179379,A,BAIT
9/9/21,MYLU,NA,M,8.43,P_989.001034179324,A,BAIT
9/9/21,MYLU,NA,M,9.74,P_989.001034179312,A,BAIT
9/9/21,MYLU,NA,M,8.54,P_989.001034179301,A,BAIT
9/9/21,MYLU,NA,M,11,P_989.001034179319,A,BAIT
9/9/21,MYLU,NA,M,9.87,P_989.001034179335,A,BAIT
9/9/21,MYLU,NA,F,7.09,P_989.001034179294,J,BAIT
9/9/21,MYLU,NA,M,9.38,P_989.001038204026,A,BAIT
9/9/21,MYLU,NA,F,12.14,P_989.001034179352,A,BAIT
9/9/21,MYLU,NA,M,10,P_989.001038204114,A,BAIT
9/9/21,MYLU,NA,M,8.06,P_989.001038204084,A,BAIT
9/9/21,MYLU,NA,M,7.84,P_989.001038204112,J,BAIT
9/9/21,MYLU,NA,M,8.6,P_989.001038204085,A,BAIT
9/9/21,MYLU,NA,M,10.51,P_989.001038204079,A,BAIT
9/9/21,MYLU,NA,M,11.81,P_989.001038204123,A,BAIT
9/9/21,MYLU,NA,F,11.62,P_989.001038204024,A,BAIT
9/9/21,MYLU,NA,M,7.5,P_989.001040545235,A,BAIT
9/9/21,MYLU,NA,F,7.44,P_989.001040545173,J,BAIT
9/9/21,MYLU,NA,M,8.93,P_989.001038204092,A,BAIT
9/9/21,MYLU,NA,M,7.32,P_989.001038204051,J,BAIT
9/9/21,MYLU,NA,M,9.48,P_989.001040545195,A,BAIT
9/9/21,MYLU,NA,F,8.1,P_989.001040545205,J,BAIT
9/9/21,MYLU,NA,M,8.69,P_989.001038204100,A,BAIT
9/9/21,MYLU,NA,F,11.24,P_989.001040545193,A,BAIT
9/9/21,PESU,NA,M,6.88,P_989.001040545229,J,BAIT
11/4/21,MYLU,5,M,NA,P_982.000410631628,A,BAIT
11/4/21,MYLU,5.1,,NA,P_989.001034179392,,BAIT
11/4/21,MYLU,5.1,M,NA,P_989.001038117505,J,BAIT
11/4/21,MYLU,5.6,M,NA,P_989.001038117472,J,BAIT
11/4/21,MYLU,5.6,M,NA,P_989.001038117480,A,BAIT
11/4/21,MYLU,6.1,F,NA,P_989.001038117516,J,BAIT
11/4/21,MYLU,5.9,M,9.56,P_989.001038117460,A,BAIT
11/4/21,MYLU,5.6,M,NA,P_989.001038117498,A,BAIT
11/4/21,MYLU,5.4,M,NA,P_989.001038117501,A,BAIT
11/4/21,MYLU,5.9,F,NA,P_989.001038117464,A,BAIT
11/4/21,MYLU,6,M,NA,P_989.001038117486,J,BAIT
11/4/21,MYLU,6.2,M,NA,P_989.001038117484,J,BAIT
11/4/21,MYLU,6.3,M,NA,P_989.001038117497,A,BAIT
11/4/21,MYLU,6.1,M,NA,P_989.001038117529,A,BAIT
11/4/21,MYLU,6,M,8.74,P_989.001038117459,A,BAIT
11/4/21,MYLU,6.1,M,NA,P_989.001038117520,,BAIT
11/4/21,MYLU,6.2,M,NA,P_982.000410631636,J,BAIT
11/4/21,MYLU,6,M,NA,P_982.000410631652,,BAIT
11/4/21,MYLU,6,M,NA,P_982.000410631620,A,BAIT
11/4/21,MYLU,6,M,NA,P_982.000410631606,,BAIT
11/4/21,MYLU,7.6,M,NA,P_989.001004592768,,MAOC
11/4/21,MYLU,7.6,F,NA,P_989.001004592809,,MAOC
11/4/21,MYLU,7.46,M,NA,P_989.001004592706,A,MAOC
11/4/21,MYLU,7.46,M,NA,P_989.001004592822,J,MAOC
11/4/21,MYLU,7.68,M,NA,P_989.001004592920,A,MAOC
11/4/21,MYLU,7.55,M,NA,P_989.001004592688,A,MAOC
11/4/21,MYLU,7.4,M,NA,P_989.001004592847,A,MAOC
11/4/21,MYLU,7.4,M,NA,P_989.001004592874,A,MAOC
11/4/21,MYLU,7.4,F,NA,P_989.001004592839,J,MAOC
11/4/21,MYLU,7.4,M,NA,P_989.001004592949,J,MAOC
11/4/21,MYLU,7.63,M,9.3,P_989.001004592655,A,MAOC
11/4/21,MYLU,7.63,M,NA,P_989.001004592887,A,MAOC
11/4/21,MYLU,7.63,M,NA,P_989.001004592724,J,MAOC
11/4/21,MYLU,7.5,F,10.47,P_982.000410631604,A,MAOC
11/4/21,MYLU,7.59,F,NA,P_982.000410631667,J,MAOC
11/4/21,MYLU,7.59,F,NA,P_982.000410631646,A,MAOC
11/4/21,MYLU,7.59,M,NA,P_982.000410631675,J,MAOC
11/4/21,PESU,7.46,M,NA,P_982.000410631681,J,MAOC
11/4/21,PESU,8.58,M,NA,P_982.000410631617,J,MAOC
11/4/21,PESU,8.88,F,NA,P_982.000410631677,J,MAOC
11/4/21,PESU,7.5,M,NA,P_982.000410631621,,MAOC
11/4/21,PESU,8.5,M,NA,P_982.000410631614,J,MAOC
11/4/21,PESU,8.4,M,NA,P_982.000410631676,J,MAOC
11/4/21,PESU,8.45,M,NA,P_982.000410631661,J,MAOC
11/4/21,PESU,8.83,F,NA,P_982.000410631603,J,MAOC
11/4/21,PESU,8.66,F,NA,P_982.000410631674,J,MAOC
11/4/21,PESU,8.66,M,NA,P_982.000410631600,A,MAOC
11/4/21,PESU,8.49,F,NA,P_982.000410631686,J,MAOC
11/4/21,PESU,NA,F,NA,P_982.000410631597,J,MAOC
11/17/21,MYLU,9.8,M,10.23,P_989.001038117623,J,NEIN
11/17/21,MYLU,9.8,M,9.11,P_989.001038117632,J,NEIN
11/17/21,MYLU,9.2,M,NA,P_989.001038117585,A,NEIN
11/17/21,MYLU,9.1,M,NA,P_989.001038117618,A,NEIN
11/17/21,MYLU,8.5,F,9.91,P_989.001038117639,A,NEIN
11/17/21,MYLU,9.9,M,9.29,P_989.001038117649,J,NEIN
11/17/21,MYLU,9.8,F,NA,P_989.001038117617,J,NEIN
11/17/21,MYLU,10,F,NA,P_989.001038117607,J,NEIN
11/17/21,MYLU,9.8,F,NA,P_989.001032567381,A,NEIN
11/17/21,PESU,9.3,M,NA,P_989.001038117625,A,NEIN
11/17/21,MYLU,9.5,F,NA,P_989.001038117613,J,NEIN
11/17/21,MYLU,9.2,F,NA,P_989.001038117640,A,NEIN
11/17/21,MYLU,8.6,F,NA,P_989.001038117633,A,NEIN
11/17/21,PESU,10.3,M,NA,P_989.001038117528,J,NEIN
11/17/21,PESU,10.4,F,NA,P_989.001038117469,A,NEIN
11/17/21,MYLU,9.1,M,9.34,P_989.001038117466,J,NEIN
11/17/21,MYLU,9.1,M,8.94,P_989.001034203286,A,NEIN
11/17/21,MYLU,9.6,M,8.53,P_989.001038117467,A,NEIN
11/17/21,MYLU,9.6,F,7.41,P_989.001038117494,A,NEIN
11/17/21,MYLU,9.7,M,9.25,P_989.001034203245,A,NEIN
11/17/21,MYLU,9.7,M,10,P_989.001038117462,A,NEIN
11/17/21,MYLU,9.7,M,9.56,P_989.001038117463,A,NEIN
11/17/21,MYLU,10.5,M,9.86,P_989.001038117646,A,NEIN
2/28/22,MYLU,5.9,M,NA,P_989.001004592887,,MAOC
2/28/22,MYLU,2.4,M,NA,P_982.000410631675,,MAOC
2/28/22,MYLU,2.4,F,NA,P_982.000410631646,,MAOC
2/28/22,MYLU,3.4,M,8,P_989.001004592655,,MAOC
2/28/22,MYLU,3.3,M,NA,P_989.001004592920,,MAOC
2/28/22,MYLU,2.8,F,NA,P_989.001004592809,,MAOC
2/28/22,MYLU,3.7,M,NA,P_989.001004592768,,MAOC
2/28/22,MYLU,7.6,M,NA,P_989.001034179326,,MAOC
2/28/22,PESU,9.6,M,NA,P_982.000410631617,,MAOC
2/28/22,MYLU,4.1,M,NA,P_989.001032567390,A,MAOC
3/1/22,MYLU,1.3,M,NA,P_989.001038117505,,BAIT
3/1/22,MYLU,1.4,,NA,P_989.001038117516,,BAIT
3/1/22,MYLU,1.2,M,7.68,P_989.001038117459,,BAIT
3/1/22,MYLU,1.6,M,NA,P_989.001038117497,,BAIT
3/1/22,MYLU,1.3,,NA,P_989.001038117486,,BAIT
3/1/22,MYLU,1.6,M,NA,P_989.001038117529,,BAIT
3/16/22,MYLU,4.5,M,NA,P_989.001032566798,,NEIN
3/16/22,MYLU,7.5,M,NA,P_989.001040476353,,NEIN
3/16/22,MYLU,6.3,M,7.2,P_989.001034203238,,NEIN
3/16/22,MYLU,4.5,M,NA,P_989.001032567355,,NEIN
3/16/22,MYLU,4.7,F,NA,P_989.001034179417,,NEIN
3/16/22,MYLU,4.9,F,8.44,P_989.001038117639,,NEIN
3/16/22,MYLU,5.4,F,8.51,P_989.001038117623,,NEIN
3/16/22,MYLU,5.8,M,NA,P_989.001038117618,,NEIN
3/16/22,MYLU,5.8,M,6.91,P_989.001038117632,,NEIN
3/16/22,MYLU,6.4,F,NA,P_989.001038117617,,NEIN
3/16/22,MYLU,6.5,F,NA,P_989.001032566753,,NEIN
8/29/22,MYLU,NA,M,7.55,P_989.001032566978,A,NEIN
8/29/22,MYLU,NA,M,7.48,P_989.001032567018,A,NEIN
8/29/22,MYLU,NA,F,7.33,P_989.001032566982,A,NEIN
8/29/22,MYLU,NA,F,6.96,P_989.001032566986,J,NEIN
8/29/22,MYLU,NA,F,8.64,P_989.001032566983,J,NEIN
8/29/22,MYLU,NA,F,7.88,P_989.001032566949,A,NEIN
8/29/22,MYLU,NA,M,6.86,P_989.001032566944,J,NEIN
8/29/22,MYLU,NA,F,10.88,P_989.001032566955,A,NEIN
8/29/22,MYLU,NA,M,8.41,P_989.001032566971,A,NEIN
8/29/22,MYLU,NA,F,8.46,P_989.001032566965,J,NEIN
8/29/22,MYLU,NA,M,8.18,P_989.001032566972,J,NEIN
8/29/22,MYLU,NA,M,7.29,P_989.001032567039,J,NEIN
8/29/22,MYLU,NA,M,6.8,P_989.001032566994,J,NEIN
8/29/22,MYLU,NA,M,8.68,P_989.001032566989,J,NEIN
8/29/22,MYLU,NA,F,7.75,P_989.001032566993,J,NEIN
8/29/22,MYLU,NA,M,8.59,P_989.001032566959,J,NEIN
8/29/22,MYLU,NA,F,8.46,P_989.001032566974,A,NEIN
8/29/22,MYLU,NA,F,7.86,P_989.001032566953,A,NEIN
8/29/22,MYLU,NA,F,7.56,P_989.001032566991,J,NEIN
8/29/22,MYLU,NA,M,8.07,P_989.001032566999,J,NEIN
8/29/22,MYLU,NA,M,8.13,P_989.001032566811,J,NEIN
8/29/22,MYLU,NA,M,10.56,P_989.001032566805,A,NEIN
8/29/22,MYLU,NA,M,9.42,P_989.001034203239,A,NEIN
8/29/22,MYLU,NA,F,8.63,P_989.001032566756,A,NEIN
8/29/22,MYLU,NA,M,9.06,P_989.001032566799,A,NEIN
8/29/22,MYLU,NA,M,7.51,P_989.001032566755,J,NEIN
8/29/22,MYLU,NA,F,8.05,P_989.001032566824,A,NEIN
8/29/22,MYLU,NA,M,8.38,P_989.001032566828,J,NEIN
8/29/22,MYLU,NA,M,7.35,P_989.001032566814,J,NEIN
8/29/22,MYLU,NA,M,9.78,P_989.001032566796,A,NEIN
8/29/22,MYLU,NA,F,10.28,P_989.001032566793,A,NEIN
8/29/22,MYLU,NA,M,10.85,P_989.001032566802,A,NEIN
8/29/22,MYLU,NA,F,8.48,P_989.001032566792,A,NEIN
8/29/22,MYLU,NA,M,7.72,P_989.001032566762,J,NEIN
8/29/22,MYLU,NA,M,7.22,P_989.001032566810,J,NEIN
8/29/22,MYLU,NA,M,8.08,P_989.001032566833,A,NEIN
8/29/22,MYLU,NA,M,8.26,P_989.001032566779,A,NEIN
8/29/22,MYLU,NA,M,774,P_989.001032566822,J,NEIN
8/29/22,MYLU,NA,M,8.12,P_989.001032566766,A,NEIN
8/29/22,MYLU,NA,M,6.94,P_989.001032566787,A,NEIN
8/29/22,MYLU,NA,F,8.1,P_989.001032566783,J,NEIN
8/29/22,MYLU,NA,M,8.04,P_989.001032566829,J,NEIN
8/29/22,MYLU,NA,M,8.81,P_989.001032566747,A,NEIN
8/29/22,MYLU,NA,M,7.78,P_989.001032566788,J,NEIN
8/29/22,MYLU,NA,F,9.32,P_989.001032566760,A,NEIN
8/29/22,MYLU,NA,M,8.33,P_989.001032566771,J,NEIN
8/29/22,MYLU,NA,M,7.11,P_989.001032566797,J,NEIN
8/29/22,MYLU,NA,M,8.91,P_989.001032566748,J,NEIN
8/29/22,MYLU,NA,M,8.25,P_989.001032566782,A,NEIN
8/29/22,MYLU,NA,M,7.11,P_989.001032566813,J,NEIN
8/29/22,MYLU,NA,F,8.57,P_989.001032566746,A,NEIN
8/29/22,MYLU,NA,F,10.88,P_989.001032566817,A,NEIN
8/29/22,MYLU,NA,M,8.7,P_989.001032566815,J,NEIN
8/29/22,MYLU,NA,M,9.29,P_989.001032566778,A,NEIN
8/29/22,MYLU,NA,M,8.44,P_989.001032566808,A,NEIN
8/29/22,MYLU,NA,F,7.47,P_989.001032566785,J,NEIN
8/29/22,MYLU,NA,M,10.12,P_989.001032566754,A,NEIN
8/29/22,MYLU,NA,F,7.94,P_989.001032566821,A,NEIN
8/29/22,MYLU,NA,M,7.13,P_989.001032566800,J,NEIN
8/29/22,MYLU,NA,F,11.15,P_989.001032566773,A,NEIN
8/29/22,MYLU,NA,M,9.65,P_989.001032566812,A,NEIN
8/29/22,MYLU,NA,F,8.91,P_989.001032566781,A,NEIN
8/29/22,MYLU,NA,M,7.8,P_989.001032566836,J,NEIN
8/29/22,MYLU,NA,M,9.12,P_989.001032566839,A,NEIN
8/29/22,MYLU,NA,F,8.18,P_989.001032566745,J,NEIN
8/29/22,MYLU,NA,M,7.94,P_989.001032566768,J,NEIN
8/29/22,MYLU,NA,M,9.19,P_989.001032566809,A,NEIN
8/29/22,MYLU,NA,M,7.48,P_989.001032566820,J,NEIN
8/29/22,MYLU,NA,F,7.96,P_989.001032566794,J,NEIN
8/29/22,MYLU,NA,M,9.46,P_989.001032566763,A,NEIN
8/29/22,MYLU,NA,M,7.4,P_989.001032566786,A,NEIN
8/29/22,MYLU,NA,F,8.09,P_989.001032566807,A,NEIN
8/29/22,MYLU,NA,M,7.88,P_989.001032566790,J,NEIN
8/29/22,MYLU,NA,F,8.14,P_989.001032566834,J,NEIN
8/29/22,MYLU,NA,M,8.39,P_989.001032566795,A,NEIN
8/29/22,MYLU,NA,M,8.42,P_989.001032566743,A,NEIN
8/29/22,MYLU,NA,M,8.54,P_989.001032566827,A,NEIN
8/29/22,MYLU,NA,M,7.56,P_989.001032566764,J,NEIN
8/29/22,MYLU,NA,M,12.35,P_989.001032566830,A,NEIN
8/29/22,MYLU,NA,M,7.86,P_989.001032566767,J,NEIN
8/29/22,MYLU,NA,F,7.7,P_989.001032566789,J,NEIN
8/29/22,MYLU,NA,F,8.23,P_989.001032566841,J,NEIN
8/29/22,MYLU,NA,M,8.15,P_989.001032567065,J,NEIN
8/29/22,MYLU,NA,F,8.78,P_989.001032566832,A,NEIN
8/29/22,EPFU,NA,M,14.5,P_989.001032567114,J,NEIN
8/29/22,MYLU,NA,,NA,P_989.001032566780,,NEIN
8/31/22,MYLU,NA,M,7.5,P_989.001032567120,J,MAOC
8/31/22,MYLU,NA,M,7.35,P_989.001032567105,J,MAOC
8/31/22,MYLU,NA,M,7.17,P_989.001032567124,J,MAOC
8/31/22,MYLU,NA,M,7.25,P_989.001032567077,A,MAOC
8/31/22,MYLU,NA,F,9.45,P_989.001032567083,A,MAOC
8/31/22,MYLU,NA,M,9.72,P_989.001032567088,J,MAOC
8/31/22,MYLU,NA,F,9.27,P_989.001032567129,J,MAOC
8/31/22,MYLU,NA,M,8.65,P_989.001032567091,A,MAOC
8/31/22,MYLU,NA,M,7.26,P_989.001032567082,J,MAOC
8/31/22,MYLU,NA,F,7.18,P_989.001032567134,A,MAOC
8/31/22,MYLU,NA,F,7.3,P_989.001032567067,A,MAOC
8/31/22,MYLU,NA,F,8.9,P_989.001032567063,A,MAOC
8/31/22,MYLU,NA,M,7,P_989.001032567101,J,MAOC
8/31/22,MYLU,NA,F,7.24,P_989.001032567133,J,MAOC
8/31/22,MYLU,NA,M,7.03,P_989.001032567074,A,MAOC
8/31/22,MYLU,NA,F,7.62,P_989.001032567044,A,MAOC
8/31/22,MYLU,NA,M,8,P_989.001032567052,A,MAOC
8/31/22,MYLU,NA,M,9.06,P_989.001032567079,A,MAOC
8/31/22,MYLU,NA,M,7.53,P_989.001032567121,A,MAOC
8/31/22,MYLU,NA,M,7.44,P_989.001032567137,A,MAOC
8/31/22,MYLU,NA,M,8,P_989.001032567136,A,MAOC
8/31/22,MYLU,NA,M,7.39,P_989.001032567094,J,MAOC
8/31/22,MYLU,NA,F,7.79,P_989.001032567089,A,MAOC
8/31/22,MYLU,NA,F,7.46,P_989.001032567043,J,MAOC
8/31/22,MYLU,NA,M,7.68,P_989.001032567049,A,MAOC
8/31/22,MYLU,NA,F,7.61,P_989.001032567072,A,MAOC
8/31/22,MYLU,NA,M,6.96,P_989.001032567073,A,MAOC
8/31/22,MYLU,NA,M,7.17,P_989.001032567056,A,MAOC
8/31/22,MYLU,NA,M,8,P_989.001032567141,A,MAOC
8/31/22,MYLU,NA,F,6.93,P_989.001032567075,A,MAOC
8/31/22,MYLU,NA,F,7.2,P_989.001032567126,A,MAOC
8/31/22,MYLU,NA,M,7.45,P_989.001032567069,A,MAOC
8/31/22,MYLU,NA,F,7.81,P_989.001032567107,J,MAOC
8/31/22,MYLU,NA,M,7.36,P_989.001032567128,A,MAOC
8/31/22,MYLU,NA,F,7.32,P_989.001032567098,J,MAOC
8/31/22,MYLU,NA,F,7.03,P_989.001032567054,J,MAOC
8/31/22,MYLU,NA,F,8.19,P_989.001032567045,A,MAOC
8/31/22,MYLU,NA,M,7.79,P_989.001032567127,A,MAOC
8/31/22,MYLU,NA,M,6.84,P_989.001032567097,A,MAOC
8/31/22,MYLU,NA,M,8.62,P_989.001032567119,J,MAOC
8/31/22,MYLU,NA,M,7.45,P_989.001032567068,A,MAOC
8/31/22,MYLU,NA,M,6.85,P_989.001032567095,A,MAOC
8/31/22,MYSE,NA,F,6.96,P_989.001032567042,A,MAOC
8/31/22,MYLU,NA,M,8,P_989.001032567092,A,MAOC
8/31/22,MYLU,NA,M,11.77,P_989.001032567057,A,MAOC
8/31/22,MYLU,NA,M,9.78,P_989.001032567046,A,MAOC
8/31/22,MYLU,NA,M,8.32,P_989.001032567112,A,MAOC
8/31/22,MYLU,NA,M,8.34,P_989.001032567123,A,MAOC
8/31/22,MYLU,NA,M,8,P_989.001032567064,A,MAOC
8/31/22,MYLU,NA,F,6.9,P_989.001032567084,J,MAOC
8/31/22,MYLU,NA,M,8.31,P_989.001032567055,J,MAOC
8/31/22,MYLU,NA,M,7.55,P_989.001032567104,A,MAOC
8/31/22,MYLU,NA,M,7.41,P_989.001032567113,J,MAOC
8/31/22,MYLU,NA,F,7.36,P_989.001032567103,J,MAOC
8/31/22,MYLU,NA,M,6.86,P_989.001032567076,A,MAOC
8/31/22,MYLU,NA,F,7.62,P_989.001032567066,J,MAOC
8/31/22,MYLU,NA,F,8,P_989.001032567078,A,MAOC
8/31/22,MYLU,NA,M,8.24,P_989.001032567122,A,MAOC
8/31/22,MYLU,NA,M,7.24,P_989.001032567102,J,MAOC
8/31/22,MYLU,NA,M,9.94,P_989.001032567108,A,MAOC
8/31/22,MYLU,NA,F,7.29,P_989.001032567096,A,MAOC
8/31/22,MYLU,NA,F,7.64,P_989.001032567086,A,MAOC
8/31/22,MYLU,NA,M,10.52,P_989.001032567109,A,MAOC
8/31/22,MYLU,NA,M,9.86,P_989.001032567110,A,MAOC
8/31/22,MYLU,NA,F,7.37,P_989.001032567111,A,MAOC
8/31/22,MYLU,NA,F,7.65,P_989.001032567117,A,MAOC
8/31/22,MYLU,NA,M,7.47,P_989.001032567130,A,MAOC
8/31/22,MYLU,NA,M,11.73,P_989.001032567139,A,MAOC
8/31/22,MYLU,NA,M,6.89,P_989.001032567048,A,MAOC
8/31/22,MYLU,NA,M,9.32,P_989.001032567061,A,MAOC
8/31/22,MYLU,NA,M,9.83,P_989.001032567062,A,MAOC
8/31/22,MYLU,NA,M,10.1,P_989.001032567071,A,MAOC
8/31/22,MYLU,NA,M,10.18,P_989.001032567116,A,MAOC
8/31/22,MYLU,NA,M,8.23,P_989.001032567081,J,MAOC
8/31/22,MYLU,NA,F,7.28,P_989.001032567093,J,MAOC
8/31/22,MYLU,NA,F,8.28,P_989.001032567125,J,MAOC
8/31/22,MYLU,NA,M,7.13,P_989.001032567115,J,MAOC
8/31/22,MYLU,NA,F,8.26,P_989.001032567090,J,MAOC
8/31/22,MYLU,NA,M,7.42,P_989.001032567051,A,MAOC
8/31/22,MYLU,NA,F,7.22,P_989.001032567047,J,MAOC
8/31/22,MYLU,NA,M,12.22,P_989.001032567118,A,MAOC
8/31/22,MYLU,NA,F,8.71,P_989.001032567106,A,MAOC
8/31/22,MYLU,NA,M,7.84,P_989.001032567059,A,MAOC
8/31/22,MYLU,NA,F,6.94,P_989.001032567099,J,MAOC
8/31/22,MYLU,NA,M,7.14,P_989.001032567132,A,MAOC
8/31/22,MYLU,NA,F,8.62,P_989.001032567131,J,MAOC
8/31/22,MYLU,NA,M,9.25,P_989.001032567140,A,MAOC
8/31/22,MYLU,NA,F,8.73,P_989.001032567058,A,MAOC
8/31/22,MYLU,NA,M,8.75,P_989.001032567070,A,MAOC
8/31/22,MYLU,NA,F,7.3,P_989.001032567087,A,MAOC
8/31/22,MYLU,NA,F,7.34,P_989.001032567080,A,MAOC
8/31/22,MYLU,NA,M,7.12,P_989.001032567053,A,MAOC
8/31/22,MYLU,NA,F,8.8,P_989.001032567085,A,MAOC
8/31/22,EPFU,NA,M,18.88,P_989.001032567138,A,MAOC
8/31/22,EPFU,NA,M,18.37,P_989.001032567100,A,MAOC
9/1/22,MYLU,NA,M,8.55,P_989.001032567060,A,BAIT
9/1/22,MYLU,NA,F,9.05,P_989.001032567135,J,BAIT
